Datetime,Price,Daily Rets,Log Rets,SMA100,EMA20,VMA20,Position 1,Position 2,Position 1 Log,P1 Long-Short CumRet,Position 2 Log,P2 Long Only CumRet,Position 3,Position 4,Position 3 Log,P3 Long-Short CumRet,Position 4 Log,P4 Long Only CumRet,Buy & Hold CumRet
2016-05-11,452.31982,0.003169221574373493,0.003164210177040486,422.07795412,450.4517259397468,433.5440822506882,1,1,0.003164210177040486,0.564247475444628,0.003164210177040486,1.0762723203921147,1,1,0.003164210177040486,0.8603577866073177,0.003164210177040486,1.3290058900536226,2.0529327255375582
2016-05-12,454.833116,0.005556457817833538,0.005541077652616336,422.89788500000003,450.8690011835804,434.35509306018577,1,1,0.005541077652616336,0.5673826927407551,0.005541077652616336,1.0822525821408753,1,1,0.005541077652616336,0.8651383283568458,0.005541077652616336,1.336390455221358,2.064339759629858
2016-05-13,455.729184,0.0019701028101919427,0.001968164702747057,423.7663979,451.33187573752514,435.16934414360725,1,1,0.001968164702747057,0.568500494978178,0.001968164702747057,1.0843847309942884,1,1,0.001968164702747057,0.8668427398087464,0.001968164702747057,1.3390232818127032,2.068406721191496
2016-05-14,455.397656,-0.0007274671266169763,-0.0007277318592244296,424.43188062,451.71909290537985,435.74729591093273,1,1,-0.0007277318592244296,0.5680869295566159,-0.0007277318592244296,1.0835958767498848,1,1,-0.0007277318592244296,0.866212140211589,-0.0007277318592244296,1.3380491863934096,2.0669020232973554
2016-05-15,457.295107,0.004166580514854523,0.004157924354324267,425.15327193999997,452.25014186677225,436.36294765633465,1,1,0.004157924354324267,0.57045390948805,0.004157924354324267,1.0881107662159275,1,1,0.004157924354324267,0.869821282836725,0.004157924354324267,1.3436242760613533,2.0755139369937394
2016-05-16,453.383774,-0.008553192326197223,-0.008589980798472143,425.93866361,452.3581068318416,436.68715387240445,1,1,-0.008589980798472143,0.5655747074869676,-0.008589980798472143,1.078803945560277,1,1,-0.008589980798472143,0.8623815341152029,-0.008589980798472143,1.3321319992140532,2.0577616671149292
2016-05-17,453.069672,-0.0006927949741756256,-0.0006930350675104553,426.70289102000004,452.4258749430948,436.9992018367396,1,1,-0.0006930350675104553,0.5651828801720997,-0.0006930350675104553,1.0780565556086719,1,1,-0.0006930350675104553,0.8617840805225461,-0.0006930350675104553,1.3312091048600592,2.0563360601739005
2016-05-18,453.157374,0.00019357287724175443,0.00019355414442975648,427.52255424,452.4955415199429,437.3069765446112,1,1,0.00019355414442975648,0.5652922842483825,0.00019355414442975648,1.0782652381179705,1,1,0.00019355414442975648,0.8619508985465739,0.00019355414442975648,1.3314667908366973,2.0567341110616444
2016-05-19,437.04998,-0.03554481273871979,-0.036191909860614574,428.15771567,451.0245356609007,437.3045289584721,1,1,-0.036191909860614574,0.5451990758621306,-0.036191909860614574,1.039938502146396,1,1,-0.036191909860614574,0.8313130152677647,-0.036191909860614574,1.2841400530885827,1.9836278822306208
2016-05-20,442.363349,0.012157348685841507,0.0120840416702096,428.78276674,450.1996607408149,437.4008874354535,1,1,0.0120840416702096,0.5518272511305851,0.0120840416702096,1.0525813971288216,1,1,0.0120840416702096,0.8414195774614532,0.0120840416702096,1.2997517914754355,2.0077435380578557
2016-05-21,442.617224,0.0005739060448246569,0.0005737414237321958,429.42686589000004,449.4775239083564,437.50024622715915,1,1,0.0005737414237321958,0.5521439481257079,0.0005737414237321958,1.0531854799553038,1,1,0.0005737414237321958,0.8419024732431921,0.0005737414237321958,1.300497726885335,2.008895794210805
2016-05-22,437.678789,-0.011157349357918456,-0.011220059468974539,429.97475697000004,448.35383486946535,437.5036470418799,1,1,-0.011220059468974539,0.5459834852006089,-0.011220059468974539,1.0414347216167554,1,1,-0.011220059468974539,0.8325090732239223,-0.011220059468974539,1.2859876194072966,1.986481842011142
2016-05-23,443.497269,0.013293950143880462,0.013206361005165711,430.49135857,447.89130478665913,437.6178112696536,1,1,0.013206361005165711,0.5532417624322479,0.013206361005165711,1.0552795028840345,1,1,0.013206361005165711,0.8435764073376892,0.013206361005165711,1.3030834747053446,2.012890032580562
2016-05-24,444.710142,0.0027347924886544916,0.002731059747642498,430.8644076400001,447.5883369022154,437.8204492905206,1,1,0.002731059747642498,0.5547547638485576,0.002731059747642498,1.0581654733419528,1,1,0.002731059747642498,0.8458834137600825,0.002731059747642498,1.3066471376040585,2.018394869122151
2016-05-25,448.849051,0.009306981355059696,0.009263938265465526,431.35726175,447.70840491152825,438.1355521965057,1,1,0.009263938265465526,0.5599178560923267,0.009263938265465526,1.0680137996729142,1,1,0.009263938265465526,0.8537560349205018,0.009263938265465526,1.3188080781513816,2.037180032536219
2016-05-26,454.13809,0.011783558388318793,0.011714672880373875,431.8254588,448.32075587233504,438.5927675623198,1,1,0.011714672880373875,0.5665156808422529,0.011714672880373875,1.0805988026408904,1,1,0.011714672880373875,0.8638163190073671,0.011714672880373875,1.3343483301432648,2.0611852623971267
2016-05-27,471.973387,0.03927284980654244,0.03852128573261486,432.39744684,450.5733874083031,439.86441020756473,1,1,0.03852128573261486,0.5887643660890218,0.03852128573261486,1.1230369971181355,1,1,0.03852128573261486,0.8977408475641837,0.03852128573261486,1.3867519917025921,2.142133881630708
2016-05-28,525.305315,0.11299774408678664,0.10705704541515118,433.43663915999997,457.69071384560755,443.11930181870514,1,1,0.10705704541515118,0.6552934112557682,0.10705704541515118,1.249937644318484,1,1,0.10705704541515118,0.9991835381134964,0.10705704541515118,1.5434518383728433,2.384190177786849
2016-05-29,526.230964,0.0017621161895153836,0.0017605654841974213,434.49766256000004,464.21835671745447,446.2854603779926,1,1,0.0017605654841974213,0.6564481143846248,0.0017605654841974213,1.2521401796774223,1,1,0.0017605654841974213,1.0009442156023034,0.0017605654841974213,1.546171579844977,2.388391397898011
2016-05-30,532.637223,0.012173854140593576,0.012100348739654945,435.44381022999994,470.73443922055407,450.39744907427865,1,1,0.012100348739654945,0.6644396179800109,0.012100348739654945,1.267383551588392,1,1,0.012100348739654945,1.0131295644859166,0.012100348739654945,1.564994447134341,2.41746732640667
2016-05-31,531.569309,-0.0020049556318747497,-0.002006968246002277,436.36815193,476.52823634240605,453.48971040478233,1,1,-0.002006968246002277,0.6631074460259012,-0.002006968246002277,1.2648425037988893,1,1,-0.002006968246002277,1.0110982846597818,-0.002006968246002277,1.5618567027037065,2.4126204116757175
2016-06-01,537.119774,0.01044165813568454,0.010387520554677957,437.36035251,482.2988589764626,456.67561758936205,1,1,0.010387520554677957,0.6700313872845305,0.010387520554677957,1.2780495568190406,1,1,0.010387520554677957,1.0216558272897762,0.010387520554677957,1.578165076450266,2.4378121692256096
2016-06-02,538.225533,0.0020586823526627107,0.002056566170015658,438.54515184999997,487.6252088834662,459.78228103357685,1,1,0.002056566170015658,0.6714107690772633,0.002056566170015658,1.2806806548874923,1,1,0.002056566170015658,1.0237590921119128,0.002056566170015658,1.5814140170427426,2.442830850117501
2016-06-03,570.724717,0.06038209264962546,0.058629307935958504,440.01121914000004,495.53944775170754,465.06525417483505,1,1,0.058629307935958504,0.7119519563416429,0.058629307935958504,1.3580108328454918,1,1,0.058629307935958504,1.0855758084627107,0.058629307935958504,1.676903104737234,2.5903340888366593
2016-06-04,572.615408,0.003312789763054713,0.003307314563837888,441.50284153,502.88001539440205,470.18669007127147,1,1,0.003307314563837888,0.7143105034943983,0.003307314563837888,1.3625096372306598,1,1,0.003307314563837888,1.0891720928880058,0.003307314563837888,1.6824583321762423,2.5989153210890494
2016-06-05,574.16054,0.002698376569007621,0.0026947424869002866,442.93225454,509.66863678541137,476.12805292434166,1,1,0.0026947424869002866,0.7162379822200236,0.0026947424869002866,1.3661862013108101,1,1,0.0026947424869002866,1.0921110893430719,0.0026947424869002866,1.6869982383181181,2.6059281732963107
2016-06-06,585.500863,0.01975113615435853,0.01955861336480816,444.46519502,516.8907535677531,483.4195735960522,1,1,0.01955861336480816,0.7303844961257743,0.01955861336480816,1.3931699309851058,1,1,0.01955861336480816,1.1136815241643716,0.01955861336480816,1.7203183702153022,2.657398215455565
2016-06-07,577.343428,-0.01393240474181845,-0.01403037170070852,445.9024862,522.648151132729,488.7866509905635,1,1,-0.01403037170070852,0.7202084837086008,-0.01403037170070852,1.3737597236324899,1,1,-0.01403037170070852,1.0981652624162284,-0.01403037170070852,1.6963501983966771,2.620374267957652
2016-06-08,583.217729,0.010174708354002249,0.010123294462419632,447.3699075100001,528.4166823581834,495.0820561911926,1,1,0.010123294462419632,0.727536394984414,0.010123294462419632,1.3877373281689254,1,1,0.010123294462419632,1.1093387736858098,0.010123294462419632,1.7136100669316172,2.6470358119124535
2016-06-09,575.907802,-0.012533787360226145,-0.01261299784053851,448.78979281,532.9396461335945,499.7006702374101,1,1,-0.01261299784053851,0.7184176085128539,-0.01261299784053851,1.3703437235858076,1,1,-0.01261299784053851,1.0954345573859778,-0.01261299784053851,1.6921320427343536,2.613858427911039
2016-06-10,579.45948,0.006167094780910931,0.006148156076530462,450.36334624000006,537.3701065018236,504.2583165095581,1,1,0.006148156076530462,0.722848157996828,0.006148156076530462,1.3787947632115878,1,1,0.006148156076530462,1.1021902061276625,0.006148156076530462,1.7025675814237127,2.629978340579849
2016-06-11,612.74524,0.05744277408318532,0.055853516131920605,452.29899385,544.548690644507,511.4907780755875,1,1,0.055853516131920605,0.7643705614330865,0.055853516131920605,1.4579965593018298,1,1,0.055853516131920605,1.1655030691349533,0.055853516131920605,1.8003677863647902,2.781051592241448
2016-06-12,671.804881,0.09638531178145104,0.09201868858682824,454.93830310000004,556.6683278212206,522.178384937215,1,1,0.09201868858682824,0.8380446563133773,0.09201868858682824,1.5985260122464198,1,1,0.09201868858682824,1.2778404458357637,0.09201868858682824,1.9738967967748413,3.0491041170399407
2016-06-13,705.708986,0.05046719063656213,0.04923500867483442,458.01845489,570.8626762191996,534.4137583414007,1,1,0.04923500867483442,0.8803384157454966,0.04923500867483442,1.6791991292439632,1,1,0.04923500867483442,1.3423294632188667,0.04923500867483442,2.0735138227145766,3.2029838357853215
2016-06-14,684.643698,-0.029849822544274707,-0.030304397349111552,460.82673962,581.6989640078473,542.998326321892,1,1,-0.030304397349111552,0.8540604702565856,-0.030304397349111552,1.6290753332195302,1,1,-0.030304397349111552,1.3022611669458322,-0.030304397349111552,2.011619803063446,3.1073753366749495
2016-06-15,696.422276,0.017203952996877048,0.0170576407132873,463.66611883999997,592.6249937213856,551.765409160641,1,1,0.0170576407132873,0.8687536864433707,0.0170576407132873,1.657101868680611,1,1,0.0170576407132873,1.3246652068516265,0.0170576407132873,2.0462276156029366,3.16083447591076
2016-06-16,768.462887,0.10344386370547398,0.09843607428834422,467.23240891,609.3714597479203,564.1481221800328,1,1,0.09843607428834422,0.9586209243774467,0.09843607428834422,1.8285188885304942,1,1,0.09843607428834422,1.4616936939645695,0.09843607428834422,2.257897306181744,3.4878034066324353
2016-06-17,748.170323,-0.026406693600025455,-0.02676161243519099,470.58679458,622.5903991052613,572.9110841238407,1,1,-0.02676161243519099,0.9333069153488384,-0.02676161243519099,1.7802337504992103,1,1,-0.02676161243519099,1.4230951964509577,-0.02676161243519099,2.198273703837079,3.3957020507363675
2016-06-18,756.063444,0.010549898542286718,0.01049463669412744,473.98543672,635.302117666665,581.6326250703245,1,1,0.01049463669412744,0.9431532086145832,0.01049463669412744,1.7990150359485315,1,1,0.01049463669412744,1.438108706389531,0.01049463669412744,2.2214652683807374,3.431526362851471
2016-06-19,766.114819,0.01329435390609901,0.013206759470130442,477.44609051,647.7604701746018,590.417491447928,1,1,0.013206759470130442,0.9556918211575783,0.013206759470130442,1.8229317785188246,1,1,0.013206759470130442,1.4572274324877157,0.013206759470130442,2.250998213848698,3.4771462887573272
2016-06-20,731.530619,-0.04514231958747683,-0.04619297535289568,480.65940175,655.7385795865445,597.1371641885029,1,1,-0.04619297535289568,0.9125496755397451,-0.04619297535289568,1.7406404095867603,1,1,-0.04619297535289568,1.3914448060187168,-0.04619297535289568,2.1493829330883005,3.3201798397378344
2016-06-21,667.315627,-0.08778168723515867,-0.09187593952253097,483.20907737,656.8411555306831,599.8106294384647,1,1,-0.09187593952253097,0.8324445253349697,-0.09187593952253097,1.5878440575635369,1,1,-0.09187593952253097,1.2693014332517958,-0.09187593952253097,1.9607064727073555,3.0287288514814885
2016-06-22,606.198973,-0.09158582764614309,-0.09605486742609314,485.12174472,652.0180905277609,599.9931535402229,1,1,-0.09605486742609314,0.7562044045126657,-0.09605486742609314,1.44242004537857,1,1,-0.09605486742609314,1.1530514109549943,-0.09605486742609314,1.7811335476333023,2.751340212902804
2016-06-23,624.923635,0.03088864025508653,0.030421187809403786,487.21827275,649.4376661917837,600.7054530105023,1,1,0.030421187809403786,0.7795625303229694,0.030421187809403786,1.4869744392569944,1,1,0.030421187809403786,1.1886676011836033,0.030421187809403786,1.8361503410324136,2.8363253709585123
2016-06-24,664.903267,0.06397522794925181,0.062012108645839725,489.70684121,650.9105805544709,602.539676267345,1,1,0.062012108645839725,0.8294352209010769,0.062012108645839725,1.5821039679631714,1,1,0.062012108645839725,1.2647128819252145,0.062012108645839725,1.9536184776490588,3.0177799331038297
2016-06-25,664.794753,-0.0001632026873467085,-0.00016321600635443872,492.16971148000005,652.2328826921404,603.725487252729,1,1,-0.00016321600635443872,0.8292998548440458,-0.00016321600635443872,1.581845764343938,1,1,-0.00016321600635443872,1.2645064773841623,-0.00016321600635443872,1.953299641863456,3.0172874233089257
2016-06-26,628.13308,-0.05514735613444299,-0.056726296064517664,494.3730075,649.9376633881269,603.9579405169887,1,1,-0.056726296064517664,0.7835661604067193,-0.056726296064517664,1.4946111526279027,1,1,-0.056726296064517664,1.194772288341548,-0.056726296064517664,1.8455803308763323,2.8508919992157327
2016-06-27,657.558736,0.046846212907621476,0.045782037535121105,496.86002198,650.6634798273528,604.9789080499985,1,1,0.045782037535121105,0.82027326758434,0.045782037535121105,1.564628024898015,1,1,0.045782037535121105,1.2507428453373222,0.045782037535121105,1.9320387799946834,2.984445492787627
2016-06-28,646.39747,-0.01697379319738812,-0.017119499167339666,499.21119668,650.2571931771288,605.3733705447605,1,1,-0.017119499167339666,0.8063501187750176,-0.017119499167339666,1.538070352372558,1,1,-0.017119499167339666,1.2295129949374537,-0.017119499167339666,1.8992447532937196,2.9337881321841732
2016-06-29,639.736974,-0.010304025478317547,-0.010357479460015142,501.49128705000004,649.2552675412118,605.7006429586199,1,1,-0.010357479460015142,0.7980414666067155,-0.010357479460015142,1.5222220362742664,1,1,-0.010357479460015142,1.2168440617116956,-0.010357479460015142,1.87967488696622,2.903558304522162
